City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
277,ambovombe,-25.1667,46.0833,21.37,76,99,3.24,MG,1697491592
278,bagalkot,16.1833,75.7,26.18,59,93,2.52,IN,1697491592
279,lusaka,-15.4067,28.2871,19.83,81,100,1.8,ZM,1697491592
280,bubaque,11.2833,-15.8333,27.75,83,0,5.58,GW,1697491440
281,dondo,-19.6094,34.7431,23.73,92,100,2.74,MZ,1697491593
282,badagry,6.4167,2.8833,26.21,83,95,4.22,NG,1697491593
283,iquique,-20.2208,-70.1431,20.02,72,26,2.61,CL,1697491058
284,tyukhtet,56.5389,89.3011,4.24,94,100,7.53,RU,1697491593
285,alamosa,37.4695,-105.87,19.99,18,0,0.0,US,1697491219
286,irece,-11.3042,-41.8558,28.87,27,0,6.41,BR,1697491593
287,la passe,45.5549,-0.8967,14.13,55,100,5.39,FR,1697491423
288,ghanzi,-21.5667,21.7833,20.46,17,0,5.53,BW,1697491439
289,princeville,45.7668,-61.2985,10.29,96,100,4.63,CA,1697491593
290,rampur,28.8167,79.0333,19.41,85,100,4.22,IN,1697491593
291,polyarnyy,69.1989,33.4478,3.21,85,100,13.01,RU,1697491420
292,mogadishu,2.0371,45.3438,26.41,87,100,4.73,SO,1697491594
293,lorengau,-2.0226,147.2712,27.75,76,100,1.62,PG,1697491310
294,red bluff,40.1785,-122.2358,26.03,38,0,1.54,US,1697491594
295,sake,-1.5736,29.045,16.67,95,86,0.75,CD,1697491594
296,mahina,-17.5065,-149.489,29.87,62,0,2.57,PF,1697491437
297,eforie sud,44.0229,28.6494,6.56,55,10,4.1,RO,1697491594
298,wewak,-3.5534,143.6268,26.47,83,75,1.34,PG,1697491260
299,andergrove,-21.0833,149.1833,23.14,78,1,2.54,AU,1697491594
300,juye,35.3947,116.0883,14.44,69,0,3.0,CN,1697491594
301,kalabo,-14.97,22.6814,27.68,41,99,3.14,ZM,1697491595
302,zagora,30.3484,-5.8365,26.33,21,61,1.79,MA,1697491595
303,nar'yan-mar,67.6713,53.087,3.95,93,100,5.81,RU,1697491595
304,port saint john's,-31.6229,29.5448,17.9,83,100,5.67,ZA,1697491262
305,uturoa,-16.7333,-151.4333,25.49,80,62,6.15,PF,1697490934
306,mananara,-16.1667,49.7667,22.28,95,95,1.51,MG,1697491595
307,hawaiian paradise park,19.5933,-154.9731,28.73,76,20,3.6,US,1697491045
308,fale old settlement,-9.3852,-171.2468,28.56,77,87,9.92,TK,1697491595
309,taoudenni,22.6783,-3.9836,31.89,14,100,3.08,ML,1697491272
310,uliastay,47.7417,96.8444,-3.05,76,2,1.87,MN,1697491595
311,afaahiti,-17.75,-149.2833,28.93,82,78,4.87,PF,1697491582
312,mokhsogollokh,61.4681,128.9203,-4.87,57,96,3.15,RU,1697491596
313,kavaratti,10.5669,72.642,27.68,78,87,5.57,IN,1697491232
314,sandpoint,48.2766,-116.5533,19.36,58,0,2.06,US,1697491489
315,hasaki,35.7333,140.8333,12.22,71,0,3.77,JP,1697491111
316,kerikeri,-35.2268,173.9474,18.28,88,22,0.45,NZ,1697491222
317,ta`u,-14.2336,-169.5144,26.74,79,42,8.66,AS,1697491436
318,puerto baquerizo moreno,-0.9,-89.6,27.55,65,75,5.14,EC,1697491190
319,tozkhurmato,34.8905,44.6299,22.48,42,1,2.16,IQ,1697491596
320,reyes,-14.3167,-67.3833,35.98,46,64,2.06,BO,1697491596
321,neya,58.2972,43.8681,5.23,93,100,2.01,RU,1697491596
322,badr hunayn,23.7829,38.7905,28.0,46,0,1.71,SA,1697491597
323,kirovsk,48.6375,38.6428,6.62,79,100,9.47,UA,1697491597
324,stephenville,32.2207,-98.2023,20.48,33,0,7.2,US,1697491597
325,nagqu,31.5,92.0,-0.72,45,100,0.99,CN,1697491457
326,arraial do cabo,-22.9661,-42.0278,23.92,88,40,7.72,BR,1697491213
327,kristiansund,63.1115,7.732,8.36,87,100,4.12,NO,1697491597
328,borogontsy,62.6683,131.1683,-5.4,62,97,0.45,RU,1697491041
329,pisco,-13.7,-76.2167,20.03,77,20,3.6,PE,1697491260
330,waupaca,44.358,-89.086,15.52,58,0,3.09,US,1697491597
331,nemuro,43.3236,145.575,8.95,68,70,12.37,JP,1697491182
332,new glasgow,45.5834,-62.6486,9.88,95,100,6.18,CA,1697491378
333,arinos,-15.9169,-46.1056,32.14,26,4,2.32,BR,1697491598
334,mitchell,43.7094,-98.0298,17.08,39,0,1.54,US,1697491460
335,whangarei,-35.7317,174.3239,19.25,64,23,3.88,NZ,1697491453
336,isangel,-19.55,169.2667,27.06,69,40,10.29,VU,1697491368
337,port douglas,-16.4833,145.4667,22.2,71,75,1.84,AU,1697491224
338,labasa,-16.4167,179.3833,27.02,70,97,4.75,FJ,1697491598
339,puerto yuca,2.9383,-73.2083,28.51,75,82,1.37,CO,1697491598
340,borcea,44.3333,27.75,11.05,57,38,1.4,RO,1697491598
341,tanumah,27.1,44.1333,22.46,37,1,4.97,SA,1697491598
342,rocha,-34.4833,-54.3333,21.12,81,75,1.22,UY,1697491346
343,newman,37.3138,-121.0208,29.02,43,98,2.24,US,1697491599
344,waddan,29.1614,16.139,23.1,29,0,4.3,LY,1697491599
345,bonthe,7.5264,-12.505,25.76,88,83,2.8,SL,1697491433
346,saint-philippe,-21.3585,55.7679,23.77,87,94,1.86,RE,1697491599
347,kuytun,54.3419,101.5036,2.3,82,82,4.44,RU,1697491599
348,novaya usman',51.6418,39.4086,4.34,89,100,7.15,RU,1697491599
349,umba,66.6871,34.3429,3.55,65,100,5.36,RU,1697491599
350,moyynkum,44.2914,72.9469,12.03,53,0,8.36,KZ,1697491599
351,the bottom,17.6259,-63.2492,29.07,72,14,3.13,BQ,1697491436
352,east end,34.5507,-92.341,20.84,43,0,0.89,US,1697491600
353,suntar,62.1444,117.6319,2.3,99,100,2.24,RU,1697491600
354,acapulco de juarez,16.8634,-99.8901,30.9,70,100,3.6,MX,1697491192
355,trincomalee,8.5711,81.2335,25.67,83,83,4.15,LK,1697491600
356,tazacorte,28.629,-17.9293,25.64,45,0,2.57,ES,1697491427
357,megion,61.0296,76.1136,7.01,93,71,3.15,RU,1697491600
358,yuzhno-kurilsk,44.0306,145.8556,10.76,75,38,5.5,RU,1697491064
359,dalandzadgad,43.5708,104.425,6.56,30,100,4.57,MN,1697491600
360,merizo village,13.2658,144.6691,27.31,91,100,3.17,GU,1697491600
361,valparaiso,-33.0393,-71.6273,22.8,52,0,6.17,CL,1697491404
362,dire dawa,9.5931,41.8661,24.38,53,95,2.17,ET,1697491601
363,mohr,54.3528,9.7167,7.14,90,100,1.35,DE,1697491601
364,puerto san jose,13.9256,-90.8244,27.22,83,90,1.55,GT,1697491399
365,vadso,70.0744,29.7487,2.49,86,40,5.66,NO,1697491098
366,tadmur,34.5608,38.2805,18.95,71,0,6.06,SY,1697491601
367,manaure,11.7751,-72.4445,30.56,68,44,4.81,CO,1697491601
368,al ghayzah,16.2079,52.176,25.58,74,5,2.65,YE,1697491432
369,tamiahua,21.2667,-97.45,25.0,59,76,6.39,MX,1697491601
370,nanning,22.8167,108.3167,19.25,66,15,1.08,CN,1697491602
371,pemangkat,1.1667,108.9667,25.71,92,100,2.44,ID,1697490967
372,walvis bay,-22.9575,14.5053,14.53,88,11,3.09,NA,1697491594
373,kodiak,57.79,-152.4072,8.73,93,100,2.57,US,1697491007
374,hillvue,-31.1244,150.915,12.95,41,0,6.69,AU,1697491602
375,itoman,26.1247,127.6694,24.01,60,40,3.09,JP,1697491280
376,saudarkrokur,65.7461,-19.6394,2.2,91,100,0.71,IS,1697491263
377,cova figueira,14.8905,-24.2934,26.31,63,63,4.31,CV,1697491602
378,kapa'a,22.0752,-159.319,29.18,73,20,5.14,US,1697491602
379,rio grande,-32.035,-52.0986,22.06,95,100,3.02,BR,1697490999
380,douz,33.4663,9.0203,24.35,23,0,2.58,TN,1697491602
381,al jawf,29.5,38.75,20.33,38,0,3.25,SA,1697491020
382,sanya,18.2431,109.505,26.09,83,75,4.0,CN,1697491603
383,solnechnyy,50.7214,136.6319,1.13,96,100,4.53,RU,1697491603
384,mil'kovo,55.6078,37.7956,5.86,94,100,5.0,RU,1697491427
385,klaksvik,62.2266,-6.589,9.51,86,99,9.66,FO,1697491199
386,alice springs,-23.7,133.8833,12.75,47,0,2.06,AU,1697491201
387,guiuan,11.0333,125.7247,27.72,79,100,3.9,PH,1697491309
388,yulinshi,38.2906,109.7494,14.06,54,100,3.8,CN,1697491603
389,cill airne,52.05,-9.5167,9.5,88,100,3.58,IE,1697491601
390,dudinka,69.4058,86.1778,-0.18,98,100,2.68,RU,1697491231
391,el sauzal de rodriguez,31.9,-116.6833,21.34,76,27,3.66,MX,1697491603
392,vernon,50.2581,-119.2691,16.24,72,100,1.03,CA,1697491426
393,tsiombe,-25.3,45.4833,21.66,75,100,1.29,MG,1697491302
394,catarman,12.4989,124.6377,24.16,91,99,1.14,PH,1697491604
395,tumayr,25.7039,45.868,24.19,28,0,3.74,SA,1697491520
396,sovetsk,55.0839,21.8785,4.6,70,15,2.56,RU,1697491604
397,khandyga,62.6667,135.6,-15.8,72,48,2.09,RU,1697491604
398,broome,42.2506,-75.833,13.68,83,100,4.12,US,1697491292
399,kerema,-7.9631,145.7785,24.88,88,93,0.66,PG,1697491288
400,sarkand,45.41,79.9186,6.52,47,6,1.22,KZ,1697491604
401,campbell river,50.0163,-125.2446,15.89,100,75,8.23,CA,1697491604
402,los andes,-32.8337,-70.5983,21.67,31,70,3.07,CL,1697491598
403,baoqing,46.3317,132.2111,2.38,44,0,6.57,CN,1697491604
404,sumenep,-7.0167,113.8667,26.79,80,55,5.28,ID,1697491605
405,lompoc,34.6391,-120.4579,31.12,69,40,5.66,US,1697491450
406,azul,-36.777,-59.8585,19.42,61,30,2.7,AR,1697491605
407,sousa,-6.7592,-38.2281,32.74,19,56,1.81,BR,1697491605
408,cockburn town,21.4612,-71.1419,29.98,70,40,4.12,TC,1697491605
409,san fernando,15.0286,120.6898,24.85,88,44,1.42,PH,1697491605
410,freetown,8.484,-13.2299,25.47,84,17,1.78,SL,1697491113
411,salalah,17.0151,54.0924,26.05,83,40,1.54,OM,1697491605
412,faya-largeau,17.9257,19.1043,30.2,19,77,4.86,TD,1697491605
413,tosontsengel,48.7567,98.2839,-3.7,79,2,1.75,MN,1697491606
414,tallkalakh,34.6684,36.2599,18.95,80,2,2.74,SY,1697491606
415,tomohon,1.3346,124.8392,17.52,88,91,1.22,ID,1697491606
416,gizo,-8.103,156.8419,27.68,79,99,1.86,SB,1697491606
417,agios nikolaos,35.1914,25.7133,22.65,70,3,2.62,GR,1697491606
418,le mars,42.7942,-96.1656,16.91,36,0,3.6,US,1697491606
419,robertsport,6.7533,-11.3686,26.18,82,100,4.58,LR,1697491606
420,sorso,40.8,8.5772,18.27,79,100,2.45,IT,1697491606
421,la ronge,55.1001,-105.2842,16.14,44,0,3.6,CA,1697490994
422,kaohsiung,22.6163,120.3133,25.58,87,75,0.51,TW,1697491606
423,coahuayana de hidalgo,18.7,-103.6583,30.67,75,55,2.72,MX,1697491278
424,strelka,58.0728,93.0344,3.37,96,100,4.16,RU,1697491607
425,rongelap,11.1635,166.8941,28.71,75,100,8.49,MH,1697491277
426,corn island,12.1694,-83.0418,29.47,72,99,3.56,NI,1697491336
427,igarka,67.4667,86.5833,-0.3,97,100,4.45,RU,1697491245
428,raja,8.4596,25.678,22.06,92,100,2.57,SS,1697491524
429,lensk,60.7253,114.9278,5.4,78,100,3.58,RU,1697491437
430,dryden,49.7833,-92.7503,12.16,50,0,2.57,CA,1697491015
431,shache,38.4167,77.2406,15.54,29,100,1.5,CN,1697491607
432,east london,-33.0153,27.9116,17.09,83,70,5.62,ZA,1697490914
433,livorno,43.2333,10.5833,20.45,79,100,3.23,IT,1697491608
434,parkes,-33.1333,148.1833,7.67,54,0,3.75,AU,1697491608
435,wangjing,24.6,94.0333,16.44,96,2,0.27,IN,1697491608
436,baotou,40.6522,109.8222,13.33,37,100,2.34,CN,1697491608
437,lerwick,60.1545,-1.1494,11.0,86,100,10.32,GB,1697491444
438,sur,22.5667,59.5289,27.41,72,0,5.95,OM,1697491243
439,noumea,-22.2763,166.4572,26.99,79,97,1.81,NC,1697491323
440,nizhniy odes,63.6445,54.856,5.56,92,100,2.77,RU,1697491439
441,nahiyat ash shinafiyah,31.5874,44.6602,25.13,31,0,3.08,IQ,1697491467
442,khovd,48.0056,91.6419,1.32,50,2,1.15,MN,1697491405
443,sokoni,-6.4333,39.55,26.17,83,36,4.74,TZ,1697491194
444,edgerton,42.8353,-89.0676,14.14,66,1,3.34,US,1697491609
445,unai,-16.3575,-46.9061,32.16,27,6,2.66,BR,1697491609
446,ozery,54.86,38.5506,7.81,90,100,4.47,RU,1697491609
447,daru,-9.0763,143.2092,25.17,87,74,4.62,PG,1697491173
448,atlantic,39.4668,-74.6663,16.26,66,0,5.14,US,1697491609
449,salinopolis,-0.6136,-47.3561,27.5,79,19,5.78,BR,1697491451
450,shimanovsk,52.0,127.7,-1.83,46,9,1.48,RU,1697491609
451,fuglafjordur,62.244,-6.814,8.26,88,98,8.68,FO,1697491609
452,nevel'sk,46.6733,141.8633,5.71,57,97,6.08,RU,1697491609
453,chifeng,42.2683,118.9636,8.41,37,55,2.63,CN,1697491610
454,linqu,36.5156,118.5397,13.83,65,0,2.51,CN,1697491610
455,mermoz boabab,14.7065,-17.4758,28.88,84,20,1.03,SN,1697491610
456,northam,51.0333,-4.2167,10.14,82,100,8.45,GB,1697491610
457,pointe michel,15.25,-61.3833,30.52,62,40,0.51,DM,1697491610
458,candido mendes,-1.4467,-45.7167,27.07,72,66,3.34,BR,1697491610
459,tamanrasset,22.785,5.5228,21.95,20,20,1.54,DZ,1697491610
460,manicore,-5.8092,-61.3003,31.74,51,59,1.27,BR,1697491610
461,rondonopolis,-16.4708,-54.6356,37.45,21,100,2.0,BR,1697491429
462,east ballina,-28.8667,153.5833,17.11,54,49,8.41,AU,1697491610
463,qujing,25.4833,103.7833,13.21,93,95,1.67,CN,1697491611
464,ihosy,-22.4,46.1167,19.92,88,74,2.85,MG,1697491611
465,zhongshu,24.5167,103.7667,13.16,96,62,0.95,CN,1697491611
466,namibe,-15.1961,12.1522,17.75,84,38,1.8,AO,1697491068
467,parnu,58.3859,24.4971,5.05,70,18,3.6,EE,1697491611
468,kashgar,39.4547,75.9797,16.56,27,40,2.0,CN,1697491611
469,saint-pierre,-21.3393,55.4781,23.82,78,100,0.0,RE,1697491445
470,san pedro,14.35,121.0167,26.57,91,20,1.34,PH,1697491468
471,calingasta,-31.3308,-69.4078,27.21,5,0,11.07,AR,1697491611
472,carahue,-38.7,-73.1667,12.96,59,1,4.05,CL,1697491611
473,hirara,24.8,125.2833,23.92,68,75,4.63,JP,1697491243
474,kavieng,-2.5744,150.7967,27.28,74,74,2.19,PG,1697491397
475,nova sintra,14.8667,-24.7167,25.71,73,37,3.17,CV,1697490975
476,tocopilla,-22.092,-70.1979,19.56,67,26,2.83,CL,1697491314
477,cidreira,-30.1811,-50.2056,19.35,98,100,6.88,BR,1697491421
478,sitia,35.2,26.0986,22.77,80,0,3.59,GR,1697491612
479,bridgewater,44.3835,-64.5155,12.84,79,85,4.63,CA,1697491259
480,fuerte olimpo,-21.0415,-57.8738,42.16,18,32,5.74,PY,1697491459
481,puerto armuelles,8.2833,-82.8667,27.87,78,97,3.13,PA,1697491413
482,kiunga,-6.1219,141.2906,23.14,99,100,0.43,PG,1697491613
483,tharad,24.3961,71.6267,25.78,68,1,2.98,IN,1697491613
484,kirakira,-10.4544,161.9205,27.33,82,82,2.65,SB,1697490925
485,evinayong,1.4368,10.5512,20.44,100,100,1.33,GQ,1697491613
486,argo,37.6333,22.7333,20.99,71,81,2.16,GR,1697491432
487,pingnan,23.5543,110.3976,18.94,73,62,1.5,CN,1697491613
488,vila velha,-20.3297,-40.2925,25.97,89,75,4.12,BR,1697491613
489,soe,-9.8607,124.284,17.25,68,73,2.05,ID,1697491283
490,baiyin,36.5583,104.2081,8.31,60,100,12.26,CN,1697491614
491,lihue,21.9789,-159.3672,28.77,72,20,5.14,US,1697490905
492,keelung,25.1283,121.7419,23.92,68,100,4.86,TW,1697491614
493,mont-dore,-22.2833,166.5833,26.99,80,93,3.27,NC,1697491614
494,lata,40.1629,-8.3327,22.67,79,96,4.98,PT,1697491614
495,casas grandes,30.3667,-107.95,27.04,30,0,5.99,MX,1697491614
496,kolpny,52.2282,37.0368,5.59,81,100,7.72,RU,1697491614
497,bodo,67.28,14.405,5.02,93,75,2.57,NO,1697491614
498,chilca,-12.5211,-76.7372,19.44,84,53,2.76,PE,1697491615
499,kourou,5.1552,-52.6478,30.03,76,17,4.29,GF,1697491615
500,zeya,53.75,127.2667,-1.95,52,8,1.04,RU,1697491225
501,sidi ifni,29.3797,-10.173,25.47,54,100,3.06,MA,1697491615
502,barkhan,29.8977,69.5256,16.11,64,6,3.26,PK,1697491615
503,kaduy,59.2,37.15,1.84,92,98,1.89,RU,1697491615
504,jayapura,-2.5333,140.7,24.66,91,81,2.13,ID,1697491615
505,madhupur,24.25,86.65,23.48,76,24,1.21,IN,1697491615
506,tchintabaraden,15.8969,5.7985,32.76,16,92,4.03,NE,1697491615
507,prince george,53.9166,-122.753,10.14,89,100,3.09,CA,1697491616
508,vangaindrano,-23.35,47.6,22.45,91,100,1.09,MG,1697491616
509,swiebodzin,52.2475,15.5336,5.41,83,47,2.46,PL,1697491616
510,parabel',58.6978,81.4825,6.06,83,100,7.6,RU,1697491299
511,dadukou,26.5479,101.7054,15.58,84,0,0.31,CN,1697491616
512,ranau,5.9538,116.6641,21.13,95,80,0.29,MY,1697491616
513,nykarleby,63.5228,22.5307,5.57,69,100,4.67,FI,1697491616
514,dampit,-8.2116,112.7493,20.69,94,72,1.82,ID,1697491616
515,floro,61.5996,5.0328,8.98,87,100,7.2,NO,1697491414
516,noyabrsk,63.1994,75.4507,3.46,97,78,7.6,RU,1697491617
517,porbandar,21.6422,69.6093,26.29,75,4,2.84,IN,1697491617
518,leova,46.4786,28.2553,6.98,64,5,1.21,MD,1697491617
519,yanchep,-31.55,115.6833,24.07,39,0,1.2,AU,1697491617
520,jiayuguan,39.8167,98.3,5.77,31,100,1.84,CN,1697491617
521,urangan,-25.3,152.9,22.42,76,15,10.0,AU,1697491186
522,tarakan,3.3,117.6333,26.06,85,82,2.48,ID,1697491617
523,lospalos,-8.5186,127.0025,19.83,90,81,1.22,TL,1697491617
524,port augusta,-32.5,137.7667,9.6,66,0,2.49,AU,1697491182
525,sung noen,14.8992,101.8207,22.25,94,63,1.13,TH,1697491618
526,kiruna,67.8557,20.2251,-4.49,100,75,1.03,SE,1697491618
527,barah,13.7,30.3667,32.0,20,97,6.24,SD,1697491618
528,bethanie,-26.4833,17.15,20.78,18,0,4.19,NA,1697491618
529,la paz,-16.5,-68.15,18.99,19,20,6.69,BO,1697490876
530,soio,-6.1349,12.3689,25.36,82,38,3.33,AO,1697491458
531,red hill,33.9996,-79.2581,18.92,55,32,4.36,US,1697491618
532,karachi,24.9056,67.0822,26.9,65,75,3.6,PK,1697490980
533,yopal,5.3378,-72.3959,28.01,75,68,0.91,CO,1697491031
534,swan hill,-35.3378,143.5544,7.47,73,0,4.23,AU,1697491619
535,iwanai,42.9744,140.5089,6.66,82,100,9.42,JP,1697491619
536,tegueste,28.5167,-16.3167,24.99,42,20,1.79,ES,1697491619
537,maceio,-9.6658,-35.7353,23.69,94,75,3.09,BR,1697491430
538,voi,-3.3945,38.563,23.6,79,86,2.4,KE,1697491619
539,pajapan,18.25,-94.7,24.09,84,100,4.78,MX,1697491233
540,neiafu,-18.65,-173.9833,26.38,69,40,5.66,TO,1697491047
541,richards bay,-28.783,32.0377,18.51,94,100,4.67,ZA,1697491455
542,el gouna,27.3942,33.6782,25.11,46,0,8.25,EG,1697491619
543,rossano,39.5751,16.6349,17.2,85,100,1.21,IT,1697491619
544,ciudad bolivar,8.1222,-63.5497,32.72,47,95,1.37,VE,1697491620
545,beira,-19.8436,34.8389,24.05,94,75,7.2,MZ,1697491620
546,senanga,-16.1167,23.2667,26.69,41,94,1.11,ZM,1697491620
547,znamenskoye,57.1281,73.8282,10.0,96,81,2.3,RU,1697491620
548,kudahuvadhoo,2.6708,72.8944,27.71,78,26,7.77,MV,1697491620
549,howard springs,-12.497,131.047,23.95,77,74,0.88,AU,1697491257
550,puerto aysen,-45.4,-72.7,10.46,81,91,1.73,CL,1697490981
551,puerto lempira,15.2667,-83.7667,29.58,74,99,4.35,HN,1697491620
552,dwarka,22.2394,68.9678,26.76,73,0,4.17,IN,1697491443
553,aver-o-mar,41.4078,-8.7812,22.31,73,20,6.17,PT,1697491621
554,mcalester,34.9334,-95.7697,19.05,34,75,4.63,US,1697491621
555,simanggang,1.2472,111.4528,23.99,100,100,0.0,MY,1697491621
556,naze,28.3667,129.4833,18.51,62,0,3.83,JP,1697491621
